zpid,streetName,city,state,zipcode,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,rentZestimate,currency,country,taxAssessedValue,imgSrc,homeDetailUrl
26416639,3417 Ridge Rnch,San Antonio,TX,78247,200000,2,2,883,TOWNHOUSE,FOR_SALE,1290,USD,USA,151930,https://photos.zillowstatic.com/fp/5b4478226b2c45878f7462d06b30377e-p_e.jpg,https://www.zillow.com/homedetails/3417-Ridge-Rnch-San-Antonio-TX-78247/26416639_zpid/
338050644,16215 Northern Cardinal Ln,Cypress,TX,77433,355000,3,3,1887,MULTI_FAMILY,FOR_SALE,2749,USD,USA,305247,https://photos.zillowstatic.com/fp/2cdde6d3beb938694526ed8fe79bfe18-p_e.jpg,https://www.zillow.com/homedetails/16215-Northern-Cardinal-Ln-Cypress-TX-77433/338050644_zpid/
2077780489,8236 Fondren Rd,Houston,TX,77074,149900,3,3,1602,TOWNHOUSE,FOR_SALE,1949,USD,USA,,https://photos.zillowstatic.com/fp/ffb97c9182bf43b18a621ddd0042b96d-p_e.jpg,https://www.zillow.com/homedetails/8236-Fondren-Rd-Houston-TX-77074/2077780489_zpid/
70312367,3339 Atherton Canyon Ln,Houston,TX,77014,185000,3,3,1683,TOWNHOUSE,FOR_SALE,1749,USD,USA,181996,https://photos.zillowstatic.com/fp/3dafa69b7089b6464cf8d9752d395a53-p_e.jpg,https://www.zillow.com/homedetails/3339-Atherton-Canyon-Ln-Houston-TX-77014/70312367_zpid/
89637329,7650 Springhill St APT 303,Houston,TX,77021,215000,2,2,1501,TOWNHOUSE,FOR_SALE,2050,USD,USA,202344,https://photos.zillowstatic.com/fp/62dc365e7584b59db1b94d201ab448f1-p_e.jpg,https://www.zillow.com/homedetails/7650-Springhill-St-APT-303-Houston-TX-77021/89637329_zpid/
2057654752,210 1 2 Pine St,Conroe,TX,77301,235000,1,3,1650,MULTI_FAMILY,FOR_SALE,1650,USD,USA,,https://photos.zillowstatic.com/fp/a6bdb6ab4393d080e2e04e57e04d9f76-p_e.jpg,https://www.zillow.com/homedetails/210-1-2-Pine-St-Conroe-TX-77301/2057654752_zpid/
308884207,1271 Casselberry Dr,Flower Mound,TX,75028,435500,3,2,1551,TOWNHOUSE,FOR_SALE,2800,USD,USA,348202,https://photos.zillowstatic.com/fp/eb045e24b1b530b79d5a45cf8794f65d-p_e.jpg,https://www.zillow.com/homedetails/1271-Casselberry-Dr-Flower-Mound-TX-75028/308884207_zpid/
97598151,5003 Dartmoor Ridge Trl,Houston,TX,77066,229515,3,3,1694,TOWNHOUSE,FOR_SALE,1814,USD,USA,193207,https://photos.zillowstatic.com/fp/33a77c09373824d149b04f91b3969a5b-p_e.jpg,https://www.zillow.com/homedetails/5003-Dartmoor-Ridge-Trl-Houston-TX-77066/97598151_zpid/
337099289,8964 Zurcher Ln,Houston,TX,77080,334990,3,3,1385,TOWNHOUSE,FOR_SALE,2320,USD,USA,100010,https://photos.zillowstatic.com/fp/756055b3a41690931000cf550e191954-p_e.jpg,https://www.zillow.com/homedetails/8964-Zurcher-Ln-Houston-TX-77080/337099289_zpid/
2056926721,1160 N Kirkwood Rd,Houston,TX,77043,250000,3,3,1728,TOWNHOUSE,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/2d4b9b726e2ec54836e0695c843b3102-p_e.jpg,https://www.zillow.com/homedetails/1160-N-Kirkwood-Rd-Houston-TX-77043/2056926721_zpid/
28717918,2011 Lakewood Ct,Willis,TX,77318,499000,5,4,2868,TOWNHOUSE,FOR_SALE,2995,USD,USA,324500,https://photos.zillowstatic.com/fp/4752cb130092109a9e664915faa9e2c6-p_e.jpg,https://www.zillow.com/homedetails/2011-Lakewood-Ct-Willis-TX-77318/28717918_zpid/
249584062,2534 Plumas Dr,The Colony,TX,75056,450000,3,3,2134,TOWNHOUSE,FOR_SALE,2900,USD,USA,362345,https://photos.zillowstatic.com/fp/0dfbfa218dbf358708d833a14bac6895-p_e.jpg,https://www.zillow.com/homedetails/2534-Plumas-Dr-The-Colony-TX-75056/249584062_zpid/
28412687,6559 Bayou Glen Rd,Houston,TX,77057,315000,3,2,1233,TOWNHOUSE,FOR_SALE,1801,USD,USA,224672,https://photos.zillowstatic.com/fp/cb26cced9f45e8eff201bd2c7a4cd902-p_e.jpg,https://www.zillow.com/homedetails/6559-Bayou-Glen-Rd-Houston-TX-77057/28412687_zpid/
26503652,650 W Country Grove Cir,Pearland,TX,77584,164900,2,2,1095,TOWNHOUSE,FOR_SALE,1729,USD,USA,153850,https://photos.zillowstatic.com/fp/96ea08d21c770ef5be4c8bc80c6e6b8a-p_e.jpg,https://www.zillow.com/homedetails/650-W-Country-Grove-Cir-Pearland-TX-77584/26503652_zpid/
29205060,4440 Hulen Cir W,Fort Worth,TX,76133,179000,2,2,1234,MULTI_FAMILY,FOR_SALE,1599,USD,USA,125215,https://photos.zillowstatic.com/fp/7532283aefad5f40b5d356434196ba73-p_e.jpg,https://www.zillow.com/homedetails/4440-Hulen-Cir-W-Fort-Worth-TX-76133/29205060_zpid/
27626414,6965 Chasewood Dr,Missouri City,TX,77489,119950,3,3,1728,TOWNHOUSE,FOR_SALE,1800,USD,USA,104860,https://photos.zillowstatic.com/fp/c4988a9299e3c289081c82dabb682446-p_e.jpg,https://www.zillow.com/homedetails/6965-Chasewood-Dr-Missouri-City-TX-77489/27626414_zpid/
80554497,10055 Sharpton Dr,Houston,TX,77038,200000,3,4,2098,MULTI_FAMILY,FOR_SALE,1900,USD,USA,200211,https://photos.zillowstatic.com/fp/aded158c7d31700c84536f31741b2a2c-p_e.jpg,https://www.zillow.com/homedetails/10055-Sharpton-Dr-Houston-TX-77038/80554497_zpid/
305848831,14810 Whitecap Blvd,Corpus Christi,TX,78418,395000,4,4,1771,TOWNHOUSE,FOR_SALE,2990,USD,USA,462198,https://photos.zillowstatic.com/fp/9386d9fe5374205fe3c1410ef02cf28a-p_e.jpg,https://www.zillow.com/homedetails/14810-Whitecap-Blvd-Corpus-Christi-TX-78418/305848831_zpid/
55481453,1811 Anita St,Houston,TX,77004,270000,2,2,1278,TOWNHOUSE,FOR_SALE,2137,USD,USA,242381,https://photos.zillowstatic.com/fp/94f4e12210e9eacbbacfdfcadc395287-p_e.jpg,https://www.zillow.com/homedetails/1811-Anita-St-Houston-TX-77004/55481453_zpid/
52793613,108 E Shasta Ave,McAllen,TX,78504,295000,3,3,1649,TOWNHOUSE,FOR_SALE,1808,USD,USA,181000,https://photos.zillowstatic.com/fp/8e4222cf58e4322bbdd15b9be2e8235e-p_e.jpg,https://www.zillow.com/homedetails/108-E-Shasta-Ave-McAllen-TX-78504/52793613_zpid/
27751598,202 Hyde Park Blvd,Houston,TX,77006,429900,3,3,1944,TOWNHOUSE,FOR_SALE,2764,USD,USA,397079,https://photos.zillowstatic.com/fp/a5d006ef84823a5f964bf09376eed1df-p_e.jpg,https://www.zillow.com/homedetails/202-Hyde-Park-Blvd-Houston-TX-77006/27751598_zpid/
28389983,781 Country Place Dr APT 2017,Houston,TX,77079,139000,3,2,1490,TOWNHOUSE,FOR_SALE,1650,USD,USA,111271,https://photos.zillowstatic.com/fp/98608fe0bce5d182781bee2fd7f6eb8f-p_e.jpg,https://www.zillow.com/homedetails/781-Country-Place-Dr-APT-2017-Houston-TX-77079/28389983_zpid/
2111562052,6166 W Airport Blvd,Houston,TX,77035,164500,3,2,1743,TOWNHOUSE,FOR_SALE,1869,USD,USA,,https://photos.zillowstatic.com/fp/18abb94e198b997a973d2a1295cdb079-p_e.jpg,https://www.zillow.com/homedetails/6166-W-Airport-Blvd-Houston-TX-77035/2111562052_zpid/
80595112,8004 Grow Ln,Houston,TX,77040,244500,3,3,1770,TOWNHOUSE,FOR_SALE,2050,USD,USA,209376,https://photos.zillowstatic.com/fp/3b9d30f921ad470b7d19ad5a5c278705-p_e.jpg,https://www.zillow.com/homedetails/8004-Grow-Ln-Houston-TX-77040/80595112_zpid/
27073637,17 E Mountain Creek Ct 9,Grand Prairie,TX,75052,200000,2,3,1388,TOWNHOUSE,FOR_SALE,1794,USD,USA,165300,https://photos.zillowstatic.com/fp/b2b32b5033f6f5cb341f350f6bccc351-p_e.jpg,https://www.zillow.com/homedetails/17-E-Mountain-Creek-Ct-9-Grand-Prairie-TX-75052/27073637_zpid/
28203021,12713 Carvel Ln,Houston,TX,77072,209900,3,4,2169,TOWNHOUSE,FOR_SALE,1999,USD,USA,179742,https://photos.zillowstatic.com/fp/6964858bad1b0e0aa9493944654da65a-p_e.jpg,https://www.zillow.com/homedetails/12713-Carvel-Ln-Houston-TX-77072/28203021_zpid/
27693558,3700 83rd St APT 23,Galveston,TX,77554,225000,2,3,1440,TOWNHOUSE,FOR_SALE,2500,USD,USA,168750,https://photos.zillowstatic.com/fp/cd52219e4867690726ba2d92024f2acd-p_e.jpg,https://www.zillow.com/homedetails/3700-83rd-St-APT-23-Galveston-TX-77554/27693558_zpid/
108826257,118 E Maple Ave,McAllen,TX,78501,249000,3,3,1512,TOWNHOUSE,FOR_SALE,2199,USD,USA,20212,https://photos.zillowstatic.com/fp/d37fbc5ba1e54797128d822db12790da-p_e.jpg,https://www.zillow.com/homedetails/118-E-Maple-Ave-McAllen-TX-78501/108826257_zpid/
28207900,12207 W Village Dr UNIT D,Houston,TX,77039,134900,2,2,1619,TOWNHOUSE,FOR_SALE,1650,USD,USA,82455,https://photos.zillowstatic.com/fp/c4d08c6d188775c9cfcea38498e0d0d6-p_e.jpg,https://www.zillow.com/homedetails/12207-W-Village-Dr-UNIT-D-Houston-TX-77039/28207900_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/930ab82a6dc5a68090d66da58b9ad022-p_e.jpg,"https://www.zillow.com/b/Argyle-TX/33.1114,-97.22557_ll/"
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fad8c0088a575527cc21542bce54c1de-p_e.jpg,https://www.zillow.com/b/200-fountain-lake-w-livingston-tx-BJ3MHN/
2057123301,811 813 Ogden St,Jasper,TX,75951,45000,2,4,1652,MULTI_FAMILY,FOR_SALE,1350,USD,USA,,https://photos.zillowstatic.com/fp/88d4edcb7150f8410537f2520485f571-p_e.jpg,https://www.zillow.com/homedetails/811-813-Ogden-St-Jasper-TX-75951/2057123301_zpid/
97599256,7954 Henson St,Houston,TX,77028,499990,2,3,4060,MULTI_FAMILY,FOR_SALE,1550,USD,USA,38000,https://photos.zillowstatic.com/fp/8dc2fea814dd6f1798cf49ca7b26987a-p_e.jpg,https://www.zillow.com/homedetails/7954-Henson-St-Houston-TX-77028/97599256_zpid/
69669589,205 Inverness Dr,Lewisville,TX,75067,374900,3,3,1860,TOWNHOUSE,FOR_SALE,2749,USD,USA,350360,https://photos.zillowstatic.com/fp/d8cc59d02692cfb74d8b960c65b23c28-p_e.jpg,https://www.zillow.com/homedetails/205-Inverness-Dr-Lewisville-TX-75067/69669589_zpid/
26739173,7522 Holly Hill Dr APT 1,Dallas,TX,75231,260000,3,3,1448,TOWNHOUSE,FOR_SALE,2299,USD,USA,188240,https://photos.zillowstatic.com/fp/006045698062e20943ccea21f2e3c606-p_e.jpg,https://www.zillow.com/homedetails/7522-Holly-Hill-Dr-APT-1-Dallas-TX-75231/26739173_zpid/
27872147,7420 Hoffman St,Houston,TX,77028,395000,2,2,2120,MULTI_FAMILY,FOR_SALE,2350,USD,USA,43005,https://photos.zillowstatic.com/fp/69f0c554bf71c37ee71b707d1915e002-p_e.jpg,https://www.zillow.com/homedetails/7420-Hoffman-St-Houston-TX-77028/27872147_zpid/
27585741,3827 Landmark Dr,Missouri City,TX,77459,220000,3,3,1364,TOWNHOUSE,FOR_SALE,1749,USD,USA,137220,https://photos.zillowstatic.com/fp/531fd143f3aeca7ac4f2563085d8e077-p_e.jpg,https://www.zillow.com/homedetails/3827-Landmark-Dr-Missouri-City-TX-77459/27585741_zpid/
28203350,10827 Norchester Village Dr,Houston,TX,77070,274500,3,3,1824,TOWNHOUSE,FOR_SALE,1895,USD,USA,152000,https://photos.zillowstatic.com/fp/8487e68a667bee6ab35bb1d56b5c5ddf-p_e.jpg,https://www.zillow.com/homedetails/10827-Norchester-Village-Dr-Houston-TX-77070/28203350_zpid/
28223248,14660 Perthshire Rd APT A,Houston,TX,77079,270000,3,3,1978,TOWNHOUSE,FOR_SALE,2100,USD,USA,178730,https://photos.zillowstatic.com/fp/3c914e487f0006479a389188eccc8a91-p_e.jpg,https://www.zillow.com/homedetails/14660-Perthshire-Rd-APT-A-Houston-TX-77079/28223248_zpid/
169031362,5827 Golf Bnd,San Antonio,TX,78244,330000,4,4,2440,MULTI_FAMILY,FOR_SALE,2100,USD,USA,277370,https://photos.zillowstatic.com/fp/81679bece1cdb61de4e40a5da822f768-p_e.jpg,https://www.zillow.com/homedetails/5827-Golf-Bnd-San-Antonio-TX-78244/169031362_zpid/
2057023079,7418 Fair Oaks Ave APT E,Dallas,TX,75231,300000,3,3,2634,TOWNHOUSE,FOR_SALE,4999,USD,USA,,https://photos.zillowstatic.com/fp/8af6c892b211b339a23c8df2f2c81b1b-p_e.jpg,https://www.zillow.com/homedetails/7418-Fair-Oaks-Ave-APT-E-Dallas-TX-75231/2057023079_zpid/
55474513,5913 Dolores St APT B,Houston,TX,77057,415000,3,3,2500,TOWNHOUSE,FOR_SALE,3900,USD,USA,365515,https://photos.zillowstatic.com/fp/63f5d2402f6a2699c69270986cf6d4c7-p_e.jpg,https://www.zillow.com/homedetails/5913-Dolores-St-APT-B-Houston-TX-77057/55474513_zpid/
28207928,12219 Wild Pine Dr UNIT D,Houston,TX,77039,123456,2,3,1749,TOWNHOUSE,FOR_SALE,1650,USD,USA,90619,https://photos.zillowstatic.com/fp/8474215d34534598082c942ea51b6519-p_e.jpg,https://www.zillow.com/homedetails/12219-Wild-Pine-Dr-UNIT-D-Houston-TX-77039/28207928_zpid/
80512121,1408 Alabama St,Houston,TX,77004,475000,4,4,2340,TOWNHOUSE,FOR_SALE,2898,USD,USA,403000,https://photos.zillowstatic.com/fp/8009e5899627e220f873d5849dc55fbd-p_e.jpg,https://www.zillow.com/homedetails/1408-Alabama-St-Houston-TX-77004/80512121_zpid/
83774791,3206 Salisbury Ave,Lubbock,TX,79410,315000,4,8,3200,MULTI_FAMILY,FOR_SALE,,USD,USA,184840,https://photos.zillowstatic.com/fp/bdc60b0c70d8db3cd4ebce516045da49-p_e.jpg,https://www.zillow.com/homedetails/3206-Salisbury-Ave-Lubbock-TX-79410/83774791_zpid/
26510881,1427 W 6th St,Freeport,TX,77541,150000,2,3,1891,MULTI_FAMILY,FOR_SALE,1645,USD,USA,140210,https://photos.zillowstatic.com/fp/f1c8fc3482d934d80c388c2d55fc1d43-p_e.jpg,https://www.zillow.com/homedetails/1427-W-6th-St-Freeport-TX-77541/26510881_zpid/
2131148573,9824 Ardash Ln,San Antonio,TX,78250,299000,5,4,2338,MULTI_FAMILY,FOR_SALE,1350,USD,USA,,https://photos.zillowstatic.com/fp/6ad646294944e73696666ec86fc94394-p_e.jpg,https://www.zillow.com/homedetails/9824-Ardash-Ln-San-Antonio-TX-78250/2131148573_zpid/
250986710,17507 Moscato,San Antonio,TX,78247,330000,3,3,1897,TOWNHOUSE,FOR_SALE,2209,USD,USA,300690,https://photos.zillowstatic.com/fp/d0c66caebd8677611df1b9a827e4451d-p_e.jpg,https://www.zillow.com/homedetails/17507-Moscato-San-Antonio-TX-78247/250986710_zpid/
2056602869,4626 Shreveport Blvd,Houston,TX,77028,385000,2,3,2300,MULTI_FAMILY,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/d254497637c4e9950e632f8ade745390-p_e.jpg,https://www.zillow.com/homedetails/4626-Shreveport-Blvd-Houston-TX-77028/2056602869_zpid/
26869489,9404 Timberleaf Dr,Dallas,TX,75243,499900,5,4,3835,TOWNHOUSE,FOR_SALE,7500,USD,USA,457400,https://photos.zillowstatic.com/fp/d2ec1a31324839bd0c45f0f3e24177d7-p_e.jpg,https://www.zillow.com/homedetails/9404-Timberleaf-Dr-Dallas-TX-75243/26869489_zpid/
58313541,7500 Shadowridge Run UNIT 26,Austin,TX,78749,439000,3,3,1552,TOWNHOUSE,FOR_SALE,,USD,USA,255000,https://photos.zillowstatic.com/fp/c2a78bf9a468b2d233428de7745fc274-p_e.jpg,https://www.zillow.com/homedetails/7500-Shadowridge-Run-UNIT-26-Austin-TX-78749/58313541_zpid/
112327360,18 Lake View Mnr,Huntsville,TX,77340,374500,3,3,2599,TOWNHOUSE,FOR_SALE,2737,USD,USA,225640,https://photos.zillowstatic.com/fp/947002b083a90103cae302667db224cd-p_e.jpg,https://www.zillow.com/homedetails/18-Lake-View-Mnr-Huntsville-TX-77340/112327360_zpid/
28353090,1446 Gemini St,Houston,TX,77058,250000,3,3,1614,TOWNHOUSE,FOR_SALE,1800,USD,USA,215403,https://photos.zillowstatic.com/fp/9962cae65995ca4e93b9df700063405c-p_e.jpg,https://www.zillow.com/homedetails/1446-Gemini-St-Houston-TX-77058/28353090_zpid/
331431731,3813 Lancer Cir,Pearland,TX,77581,310000,3,3,2071,TOWNHOUSE,FOR_SALE,2450,USD,USA,293670,https://photos.zillowstatic.com/fp/4b11ce82011f412a04a92d6970653b21-p_e.jpg,https://www.zillow.com/homedetails/3813-Lancer-Cir-Pearland-TX-77581/331431731_zpid/
28699577,132 April Point Dr S,Montgomery,TX,77356,185000,1,2,1226,TOWNHOUSE,FOR_SALE,1425,USD,USA,138060,https://photos.zillowstatic.com/fp/5dc9b041f0df7466bb61899914d3c988-p_e.jpg,https://www.zillow.com/homedetails/132-April-Point-Dr-S-Montgomery-TX-77356/28699577_zpid/
49524253,1709 Walton Walker Dr,Killeen,TX,76541,125000,2,4,2114,MULTI_FAMILY,FOR_SALE,1500,USD,USA,65000,https://photos.zillowstatic.com/fp/17631bcdc2ff362f3291245add33540e-p_e.jpg,https://www.zillow.com/homedetails/1709-Walton-Walker-Dr-Killeen-TX-76541/49524253_zpid/
26714057,927 S Windomere Ave,Dallas,TX,75208,449000,3,3,1986,MULTI_FAMILY,FOR_SALE,1800,USD,USA,185650,https://photos.zillowstatic.com/fp/f8950a2d7cc9d238d77c5024fe49a36f-p_e.jpg,https://www.zillow.com/homedetails/927-S-Windomere-Ave-Dallas-TX-75208/26714057_zpid/
2058080293,500 Country Club Rd A,Brownsville,TX,78520,279000,3,4,2217,TOWNHOUSE,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/480c2b7cf4295df6b3d36d2db3a60ef3-p_e.jpg,https://www.zillow.com/homedetails/500-Country-Club-Rd-A-Brownsville-TX-78520/2058080293_zpid/
83823357,2018 W Rundberg Ln APT 20A,Austin,TX,78758,275000,3,2,1105,TOWNHOUSE,FOR_SALE,,USD,USA,323179,https://photos.zillowstatic.com/fp/c7286e1ac02776d75ac92bda685f5685-p_e.jpg,https://www.zillow.com/homedetails/2018-W-Rundberg-Ln-APT-20A-Austin-TX-78758/83823357_zpid/
213356163,2572 Sunset Dr,San Angelo,TX,76904,199500,2,2,1375,TOWNHOUSE,FOR_SALE,,USD,USA,166670,https://photos.zillowstatic.com/fp/e1d04368c5b16764b89a5f2d1acd6189-p_e.jpg,https://www.zillow.com/homedetails/2572-Sunset-Dr-San-Angelo-TX-76904/213356163_zpid/
2062487012,16638 Texas Hill Country Rd,Cypress,TX,77433,359000,3,3,1830,TOWNHOUSE,FOR_SALE,2320,USD,USA,,https://photos.zillowstatic.com/fp/5fce2359e13b0d2bc57696ebc33cd5c3-p_e.jpg,https://www.zillow.com/homedetails/16638-Texas-Hill-Country-Rd-Cypress-TX-77433/2062487012_zpid/
80535886,10053 Sharpton Dr,Houston,TX,77038,200000,3,4,2098,MULTI_FAMILY,FOR_SALE,1899,USD,USA,200076,https://photos.zillowstatic.com/fp/f9e3d5b99119c8f68de2f5cf8788e613-p_e.jpg,https://www.zillow.com/homedetails/10053-Sharpton-Dr-Houston-TX-77038/80535886_zpid/
2056813599,9442 Chimney Corner Ln,Dallas,TX,75243,275000,2,3,1742,TOWNHOUSE,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/f9ce893cde29fe5092e7014f7ac0dbdf-p_e.jpg,https://www.zillow.com/homedetails/9442-Chimney-Corner-Ln-Dallas-TX-75243/2056813599_zpid/
28347665,2100 Tanglewilde St APT 495,Houston,TX,77063,165000,2,2,1000,TOWNHOUSE,FOR_SALE,1350,USD,USA,92228,https://photos.zillowstatic.com/fp/cf3e9d6cd76f2c7e54c01b7bf857f8a9-p_e.jpg,https://www.zillow.com/homedetails/2100-Tanglewilde-St-APT-495-Houston-TX-77063/28347665_zpid/
29095705,2106 Fleur De Lis Ct,Arlington,TX,76012,320000,3,4,2300,TOWNHOUSE,FOR_SALE,2450,USD,USA,196817,https://photos.zillowstatic.com/fp/ddd1690fa340450b6edaaf54a0810f3f-p_e.jpg,https://www.zillow.com/homedetails/2106-Fleur-De-Lis-Ct-Arlington-TX-76012/29095705_zpid/
53291883,310 Somerset Pl,Abilene,TX,79601,275000,,4,2316,MULTI_FAMILY,FOR_SALE,1995,USD,USA,212551,https://photos.zillowstatic.com/fp/d8a554cd5bbb1508513e81f1fba6baed-p_e.jpg,https://www.zillow.com/homedetails/310-Somerset-Pl-Abilene-TX-79601/53291883_zpid/
2056600574,512 High Tech Dr 23A,Georgetown,TX,78626,330000,3,3,1513,TOWNHOUSE,FOR_SALE,,USD,USA,,https://photos.zillowstatic.com/fp/eef1a2153794ada829181eda11b043ab-p_e.jpg,https://www.zillow.com/homedetails/512-High-Tech-Dr-23A-Georgetown-TX-78626/2056600574_zpid/
55499821,15409 Salt Cay Ct,Corpus Christi,TX,78418,379000,3,3,1603,TOWNHOUSE,FOR_SALE,2600,USD,USA,327340,https://photos.zillowstatic.com/fp/1469e4d234893f21f87c1f54e5067e1f-p_e.jpg,https://www.zillow.com/homedetails/15409-Salt-Cay-Ct-Corpus-Christi-TX-78418/55499821_zpid/
28185099,48 Bayou Pointe Dr,Houston,TX,77063,192850,4,3,2460,TOWNHOUSE,FOR_SALE,3124,USD,USA,307231,https://photos.zillowstatic.com/fp/1af709bf81ec7b1534a77a3d3a3ab082-p_e.jpg,https://www.zillow.com/homedetails/48-Bayou-Pointe-Dr-Houston-TX-77063/28185099_zpid/
2058362086,18247 Lakepoint Ridge Ln,Cypress,TX,77433,399000,3,3,1761,TOWNHOUSE,FOR_SALE,2250,USD,USA,,https://photos.zillowstatic.com/fp/e317f4c1d900b6a87a1c30c541666b32-p_e.jpg,https://www.zillow.com/homedetails/18247-Lakepoint-Ridge-Ln-Cypress-TX-77433/2058362086_zpid/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e1eb29f106fb6229cbfc6e4cf27de6c2-p_e.jpg,"https://www.zillow.com/b/Houston-TX/29.780542,-95.564476_ll/"
28226452,18313 Sandy Cv,Houston,TX,77058,375000,4,3,2958,TOWNHOUSE,FOR_SALE,2999,USD,USA,438018,https://photos.zillowstatic.com/fp/79011e222526942e9a4a16c81f4edd33-p_e.jpg,https://www.zillow.com/homedetails/18313-Sandy-Cv-Houston-TX-77058/28226452_zpid/
26374800,7908 Winsford,San Antonio,TX,78239,135000,3,3,1752,TOWNHOUSE,FOR_SALE,1599,USD,USA,158930,https://photos.zillowstatic.com/fp/2bdc25a13508347724adc460d7a2a004-p_e.jpg,https://www.zillow.com/homedetails/7908-Winsford-San-Antonio-TX-78239/26374800_zpid/
50314458,2404 Jaguar Dr,Bryan,TX,77807,265000,4,8,2860,MULTI_FAMILY,FOR_SALE,2999,USD,USA,232346,https://photos.zillowstatic.com/fp/62a80f524b5a3b51b66a56ff65ccf274-p_e.jpg,https://www.zillow.com/homedetails/2404-Jaguar-Dr-Bryan-TX-77807/50314458_zpid/
96627750,414 Lazy Ln,Montgomery,TX,77356,225000,3,3,1588,TOWNHOUSE,FOR_SALE,1845,USD,USA,216410,https://photos.zillowstatic.com/fp/b81e28f4956eb1c7bbfc18d021ac9312-p_e.jpg,https://www.zillow.com/homedetails/414-Lazy-Ln-Montgomery-TX-77356/96627750_zpid/
251227157,3521 Toliver St,Houston,TX,77093,420000,4,6,2035,MULTI_FAMILY,FOR_SALE,2745,USD,USA,274041,https://photos.zillowstatic.com/fp/ddd13d7e4d8c638c5c655cb18b2b381b-p_e.jpg,https://www.zillow.com/homedetails/3521-Toliver-St-Houston-TX-77093/251227157_zpid/
28262736,14707 Barryknoll Ln APT 167,Houston,TX,77079,260000,3,3,1608,TOWNHOUSE,FOR_SALE,1900,USD,USA,147129,https://photos.zillowstatic.com/fp/0d60237912ce6a8e4835f86872289747-p_e.jpg,https://www.zillow.com/homedetails/14707-Barryknoll-Ln-APT-167-Houston-TX-77079/28262736_zpid/
84012287,2740 Clay St,Houston,TX,77003,435000,3,3,2532,TOWNHOUSE,FOR_SALE,2800,USD,USA,383286,https://photos.zillowstatic.com/fp/04c900f78605a712e40af914b23bff24-p_e.jpg,https://www.zillow.com/homedetails/2740-Clay-St-Houston-TX-77003/84012287_zpid/
29110011,1007 E Powell Ave,Fort Worth,TX,76104,265000,2,3,1692,MULTI_FAMILY,FOR_SALE,2019,USD,USA,225000,https://photos.zillowstatic.com/fp/f51ebee1c6f4a3e1277b76e1100e424e-p_e.jpg,https://www.zillow.com/homedetails/1007-E-Powell-Ave-Fort-Worth-TX-76104/29110011_zpid/
27010789,1715 Quail Run Dr,Garland,TX,75040,325000,3,3,1769,MULTI_FAMILY,FOR_SALE,2295,USD,USA,243440,https://photos.zillowstatic.com/fp/4d83483c8266c4d478b6e93cd659e1af-p_e.jpg,https://www.zillow.com/homedetails/1715-Quail-Run-Dr-Garland-TX-75040/27010789_zpid/
26368436,9718 Bratton Dr,San Antonio,TX,78245,183499,1,2,988,TOWNHOUSE,FOR_SALE,1429,USD,USA,129130,https://photos.zillowstatic.com/fp/a2d41fd9edb499e396e02994a9d335f0-p_e.jpg,https://www.zillow.com/homedetails/9718-Bratton-Dr-San-Antonio-TX-78245/26368436_zpid/
29168930,7525 Briar Rd,Azle,TX,76020,385000,,7,2352,MULTI_FAMILY,FOR_SALE,2445,USD,USA,121465,https://photos.zillowstatic.com/fp/50869d08351d67a5cf0b561569fa646a-p_e.jpg,https://www.zillow.com/homedetails/7525-Briar-Rd-Azle-TX-76020/29168930_zpid/
80055619,8936 Whitehead St,McKinney,TX,75070,450000,3,3,2244,TOWNHOUSE,FOR_SALE,,USD,USA,350678,https://photos.zillowstatic.com/fp/9d3db6b08fbcb2626fc54a4642572a21-p_e.jpg,https://www.zillow.com/homedetails/8936-Whitehead-St-McKinney-TX-75070/80055619_zpid/
78819743,3602 Bourland St,Greenville,TX,75401,210000,1,3,1118,MULTI_FAMILY,FOR_SALE,676,USD,USA,61840,https://photos.zillowstatic.com/fp/a048b07b2499ef681c5924dfd41f2c21-p_e.jpg,https://www.zillow.com/homedetails/3602-Bourland-St-Greenville-TX-75401/78819743_zpid/
59869251,227 E Circle Dr,Midland,TX,79701,159900,3,4,1722,MULTI_FAMILY,FOR_SALE,2100,USD,USA,98240,https://photos.zillowstatic.com/fp/b5b0782ddd6ade9b145b8e67df08e440-p_e.jpg,https://www.zillow.com/homedetails/227-E-Circle-Dr-Midland-TX-79701/59869251_zpid/
28848423,6222 Weber Rd,Corpus Christi,TX,78413,187500,2,3,1390,TOWNHOUSE,FOR_SALE,1662,USD,USA,140944,https://photos.zillowstatic.com/fp/35ffd784887824743a4c02a24aea2e6d-p_e.jpg,https://www.zillow.com/homedetails/6222-Weber-Rd-Corpus-Christi-TX-78413/28848423_zpid/
